message_id,channel_name,image_path,detected_objects_count,detected_classes,top_detected_class,top_confidence,image_category,all_confidences
20922,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20922.jpg,0,,,0.0,other,{}
21382,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21382.jpg,1,39,bottle,0.5719424486160278,product_display,{39: 0.5719424486160278}
22853,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22853.jpg,0,,,0.0,other,{}
22847,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22847.jpg,1,39,bottle,0.8006822466850281,product_display,{39: 0.8006822466850281}
21396,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21396.jpg,1,39,bottle,0.36313357949256897,product_display,{39: 0.36313357949256897}
20936,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20936.jpg,1,39,bottle,0.38477739691734314,product_display,{39: 0.38477739691734314}
21143,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21143.jpg,1,72,refrigerator,0.3571473956108093,other,{72: 0.3571473956108093}
21625,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21625.jpg,0,,,0.0,other,{}
21631,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21631.jpg,0,,,0.0,other,{}
22338,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22338.jpg,0,,,0.0,other,{}
21157,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21157.jpg,0,,,0.0,other,{}
22476,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22476.jpg,1,39,bottle,0.5016928315162659,product_display,{39: 0.5016928315162659}
21619,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21619.jpg,2,"0,72",person,0.8406550288200378,lifestyle,"{0: 0.8406550288200378, 72: 0.682590901851654}"
22310,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22310.jpg,1,39,bottle,0.8006822466850281,product_display,{39: 0.8006822466850281}
22304,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22304.jpg,1,39,bottle,0.8690332770347595,product_display,{39: 0.8690332770347595}
22462,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22462.jpg,0,,,0.0,other,{}
22489,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22489.jpg,2,"41,73",cup,0.2695249319076538,product_display,"{41: 0.2695249319076538, 73: 0.2602492868900299}"
21180,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21180.jpg,0,,,0.0,other,{}
21194,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21194.jpg,0,,,0.0,other,{}
21802,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21802.jpg,0,,,0.0,other,{}
21816,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21816.jpg,0,,,0.0,other,{}
22499,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22499.jpg,0,,,0.0,other,{}
21190,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21190.jpg,1,74,clock,0.3609219193458557,other,{74: 0.3609219193458557}
21184,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21184.jpg,0,,,0.0,other,{}
21812,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21812.jpg,0,,,0.0,other,{}
21806,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21806.jpg,1,67,cell phone,0.31957992911338806,other,{67: 0.31957992911338806}
21153,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21153.jpg,1,39,bottle,0.8699764609336853,product_display,{39: 0.8699764609336853}
21635,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21635.jpg,0,,,0.0,other,{}
21621,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21621.jpg,0,,,0.0,other,{}
22328,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22328.jpg,0,,,0.0,other,{}
21147,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21147.jpg,0,,,0.0,other,{}
22466,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22466.jpg,0,,,0.0,other,{}
21609,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21609.jpg,0,,,0.0,other,{}
22300,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22300.jpg,1,39,bottle,0.5707811713218689,product_display,{39: 0.5707811713218689}
22314,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22314.jpg,2,"0,73",person,0.4573282301425934,lifestyle,"{0: 0.4573282301425934, 73: 0.31845182180404663}"
22472,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22472.jpg,1,72,refrigerator,0.3571473956108093,other,{72: 0.3571473956108093}
20932,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20932.jpg,0,,,0.0,other,{}
21392,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21392.jpg,0,,,0.0,other,{}
22843,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22843.jpg,2,"39,73",bottle,0.3064383268356323,product_display,"{39: 0.3064383268356323, 73: 0.2673894762992859}"
22857,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22857.jpg,1,39,bottle,0.5016928315162659,product_display,{39: 0.5016928315162659}
21386,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21386.jpg,0,,,0.0,other,{}
20926,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20926.jpg,0,,,0.0,other,{}
20729,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20729.jpg,0,,,0.0,other,{}
21437,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21437.jpg,1,37,surfboard,0.3114836513996124,other,{37: 0.3114836513996124}
22880,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22880.jpg,0,,,0.0,other,{}
22658,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22658.jpg,25,"39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39",bottle,0.6552401185035706,product_display,{39: 0.2851354479789734}
21351,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21351.jpg,0,,,0.0,other,{}
21345,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21345.jpg,0,,,0.0,other,{}
22894,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22894.jpg,2,"0,11",person,0.678920328617096,lifestyle,"{0: 0.678920328617096, 11: 0.271867960691452}"
21423,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21423.jpg,1,72,refrigerator,0.38142046332359314,other,{72: 0.38142046332359314}
22102,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22102.jpg,0,,,0.0,other,{}
20715,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20715.jpg,0,,,0.0,other,{}
22664,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22664.jpg,1,67,cell phone,0.31957992911338806,other,{67: 0.31957992911338806}
22670,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22670.jpg,0,,,0.0,other,{}
21379,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21379.jpg,0,,,0.0,other,{}
20701,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20701.jpg,0,,,0.0,other,{}
22116,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22116.jpg,0,,,0.0,other,{}
22089,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22089.jpg,1,39,bottle,0.5791810154914856,product_display,{39: 0.5791810154914856}
21580,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21580.jpg,0,,,0.0,other,{}
20846,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20846.jpg,0,,,0.0,other,{}
22937,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22937.jpg,4,"49,49,47,41",orange,0.6904143691062927,product_display,"{49: 0.5979158878326416, 47: 0.3424694240093231, 41: 0.2716970145702362}"
22923,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22923.jpg,0,,,0.0,other,{}
21594,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21594.jpg,1,39,bottle,0.38477739691734314,product_display,{39: 0.38477739691734314}
20852,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20852.jpg,2,"39,60",bottle,0.4841192960739136,product_display,"{39: 0.4841192960739136, 60: 0.29485949873924255}"
21543,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21543.jpg,1,39,bottle,0.6994184255599976,product_display,{39: 0.6994184255599976}
20885,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20885.jpg,0,,,0.0,other,{}
21225,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21225.jpg,1,36,skateboard,0.4461499750614166,other,{36: 0.4461499750614166}
21231,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21231.jpg,1,39,bottle,0.7326310276985168,product_display,{39: 0.7326310276985168}
22738,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22738.jpg,2,"0,11",person,0.678920328617096,lifestyle,"{0: 0.678920328617096, 11: 0.271867960691452}"
21557,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21557.jpg,2,"76,74",scissors,0.5893492102622986,other,"{76: 0.5893492102622986, 74: 0.2823452055454254}"
20891,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20891.jpg,0,,,0.0,other,{}
20649,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20649.jpg,1,39,bottle,0.5707811713218689,product_display,{39: 0.5707811713218689}
22076,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22076.jpg,1,74,clock,0.3609219193458557,other,{74: 0.3609219193458557}
21219,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21219.jpg,1,39,bottle,0.4382469654083252,product_display,{39: 0.4382469654083252}
22710,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22710.jpg,2,"0,73",person,0.4573282301425934,lifestyle,"{0: 0.4573282301425934, 73: 0.31845182180404663}"
22704,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22704.jpg,0,,,0.0,other,{}
20675,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20675.jpg,6,"39,39,41,39,39,39",bottle,0.6397281885147095,product_display,"{39: 0.2516336143016815, 41: 0.42225754261016846}"
22062,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22062.jpg,0,,,0.0,other,{}
21782,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21782.jpg,3,"74,51,45",clock,0.40585365891456604,other,"{74: 0.40585365891456604, 51: 0.33894991874694824, 45: 0.2529979646205902}"
21796,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21796.jpg,1,39,bottle,0.4222123622894287,product_display,{39: 0.4222123622894287}
21966,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21966.jpg,0,,,0.0,other,{}
21972,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21972.jpg,2,"0,73",person,0.4573282301425934,lifestyle,"{0: 0.4573282301425934, 73: 0.31845182180404663}"
21027,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21027.jpg,0,,,0.0,other,{}
22248,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22248.jpg,4,"52,52,52,52",hot dog,0.5860720276832581,other,{52: 0.25144100189208984}
21999,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21999.jpg,3,"74,51,45",clock,0.40585365891456604,other,"{74: 0.40585365891456604, 51: 0.33894991874694824, 45: 0.2529979646205902}"
21741,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21741.jpg,1,39,bottle,0.38477739691734314,product_display,{39: 0.38477739691734314}
21755,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21755.jpg,1,39,bottle,0.7326310276985168,product_display,{39: 0.7326310276985168}
21033,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21033.jpg,2,"39,41",bottle,0.49485746026039124,product_display,"{39: 0.49485746026039124, 41: 0.27421796321868896}"
22512,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22512.jpg,1,39,bottle,0.8075836300849915,product_display,{39: 0.8075836300849915}
22274,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22274.jpg,0,,,0.0,other,{}
22260,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22260.jpg,2,"39,60",bottle,0.9044641256332397,product_display,"{39: 0.9044641256332397, 60: 0.3380425274372101}"
21769,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21769.jpg,1,12,parking meter,0.4189504384994507,other,{12: 0.4189504384994507}
22506,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22506.jpg,1,39,bottle,0.5791810154914856,product_display,{39: 0.5791810154914856}
21768,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21768.jpg,0,,,0.0,other,{}
22261,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22261.jpg,1,39,bottle,0.5707811713218689,product_display,{39: 0.5707811713218689}
22507,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22507.jpg,1,39,bottle,0.4222123622894287,product_display,{39: 0.4222123622894287}
22513,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22513.jpg,0,,,0.0,other,{}
22275,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22275.jpg,1,39,bottle,0.2802511155605316,product_display,{39: 0.2802511155605316}
21754,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21754.jpg,1,39,bottle,0.8075836300849915,product_display,{39: 0.8075836300849915}
21032,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21032.jpg,2,"39,39",bottle,0.7695448994636536,product_display,{39: 0.34246283769607544}
21026,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21026.jpg,0,,,0.0,other,{}
21740,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21740.jpg,1,39,bottle,0.5791810154914856,product_display,{39: 0.5791810154914856}
21998,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21998.jpg,0,,,0.0,other,{}
22249,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22249.jpg,0,,,0.0,other,{}
21973,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21973.jpg,1,39,bottle,0.8006822466850281,product_display,{39: 0.8006822466850281}
21967,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21967.jpg,1,39,bottle,0.7326310276985168,product_display,{39: 0.7326310276985168}
21797,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21797.jpg,1,39,bottle,0.38477739691734314,product_display,{39: 0.38477739691734314}
21783,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21783.jpg,0,,,0.0,other,{}
22705,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22705.jpg,0,,,0.0,other,{}
22063,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22063.jpg,4,"52,52,52,52",hot dog,0.5860720276832581,other,{52: 0.25144100189208984}
20674,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20674.jpg,0,,,0.0,other,{}
20660,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20660.jpg,2,"41,41",cup,0.5362052321434021,product_display,{41: 0.25667262077331543}
22077,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22077.jpg,0,,,0.0,other,{}
22711,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22711.jpg,1,39,bottle,0.8699764609336853,product_display,{39: 0.8699764609336853}
21218,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21218.jpg,0,,,0.0,other,{}
22739,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22739.jpg,0,,,0.0,other,{}
21230,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21230.jpg,0,,,0.0,other,{}
20648,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20648.jpg,2,"0,72",person,0.8406550288200378,lifestyle,"{0: 0.8406550288200378, 72: 0.682590901851654}"
20890,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20890.jpg,3,"41,60,41",cup,0.41193896532058716,product_display,"{41: 0.28171512484550476, 60: 0.32070791721343994}"
21556,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21556.jpg,0,,,0.0,other,{}
20884,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20884.jpg,3,"0,0,39",person,0.7900387644767761,promotional,"{0: 0.3781144320964813, 39: 0.35652440786361694}"
21542,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21542.jpg,1,39,bottle,0.7200636267662048,product_display,{39: 0.7200636267662048}
21224,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21224.jpg,1,37,surfboard,0.3114836513996124,other,{37: 0.3114836513996124}
22922,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22922.jpg,1,39,bottle,0.3507419526576996,product_display,{39: 0.3507419526576996}
20853,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20853.jpg,0,,,0.0,other,{}
21595,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21595.jpg,0,,,0.0,other,{}
20847,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20847.jpg,2,"73,39",book,0.350198894739151,product_display,"{73: 0.350198894739151, 39: 0.26285699009895325}"
21581,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21581.jpg,0,,,0.0,other,{}
22088,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22088.jpg,0,,,0.0,other,{}
22936,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22936.jpg,1,72,refrigerator,0.4816795885562897,other,{72: 0.4816795885562897}
21378,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21378.jpg,1,72,refrigerator,0.281098872423172,other,{72: 0.281098872423172}
22671,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22671.jpg,1,39,bottle,0.5191159844398499,product_display,{39: 0.5191159844398499}
22117,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22117.jpg,1,12,parking meter,0.4189504384994507,other,{12: 0.4189504384994507}
20700,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20700.jpg,2,"0,11",person,0.6829639673233032,lifestyle,"{0: 0.6829639673233032, 11: 0.2613028585910797}"
20714,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20714.jpg,0,,,0.0,other,{}
22103,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22103.jpg,0,,,0.0,other,{}
22665,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22665.jpg,0,,,0.0,other,{}
22895,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22895.jpg,0,,,0.0,other,{}
21344,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21344.jpg,3,"0,0,39",person,0.7900387644767761,promotional,"{0: 0.3781144320964813, 39: 0.35652440786361694}"
21422,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21422.jpg,0,,,0.0,other,{}
21436,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21436.jpg,2,"39,41",bottle,0.4822787344455719,product_display,"{39: 0.4822787344455719, 41: 0.3975864350795746}"
20728,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20728.jpg,1,39,bottle,0.8699764609336853,product_display,{39: 0.8699764609336853}
21350,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21350.jpg,1,11,stop sign,0.5683608055114746,other,{11: 0.5683608055114746}
22659,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22659.jpg,6,"39,39,39,39,39,39",bottle,0.8551758527755737,product_display,{39: 0.570135772228241}
22881,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22881.jpg,0,,,0.0,other,{}
21387,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21387.jpg,2,"39,41",bottle,0.5629428029060364,product_display,"{39: 0.5629428029060364, 41: 0.3724503219127655}"
22856,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22856.jpg,0,,,0.0,other,{}
20927,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20927.jpg,0,,,0.0,other,{}
20933,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/20933.jpg,1,72,refrigerator,0.457951158285141,other,{72: 0.457951158285141}
22842,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22842.jpg,1,39,bottle,0.7326310276985168,product_display,{39: 0.7326310276985168}
21393,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21393.jpg,0,,,0.0,other,{}
22315,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22315.jpg,1,39,bottle,0.8699764609336853,product_display,{39: 0.8699764609336853}
22473,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22473.jpg,1,67,cell phone,0.31957992911338806,other,{67: 0.31957992911338806}
22467,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22467.jpg,1,39,bottle,0.5016928315162659,product_display,{39: 0.5016928315162659}
22301,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22301.jpg,0,,,0.0,other,{}
21608,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21608.jpg,1,39,bottle,0.907014787197113,product_display,{39: 0.907014787197113}
22329,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/22329.jpg,1,39,bottle,0.5707811713218689,product_display,{39: 0.5707811713218689}
21620,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21620.jpg,2,"0,73",person,0.4573282301425934,lifestyle,"{0: 0.4573282301425934, 73: 0.31845182180404663}"
21146,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21146.jpg,2,"0,37",person,0.6241411566734314,lifestyle,"{0: 0.6241411566734314, 37: 0.36634331941604614}"
21152,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21152.jpg,2,"39,60",bottle,0.4841192960739136,product_display,"{39: 0.4841192960739136, 60: 0.29485949873924255}"
21634,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21634.jpg,1,72,refrigerator,0.3571473956108093,other,{72: 0.3571473956108093}
21807,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21807.jpg,2,"0,37",person,0.6241411566734314,lifestyle,"{0: 0.6241411566734314, 37: 0.36634331941604614}"
21185,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21185.jpg,1,0,person,0.31474918127059937,lifestyle,{0: 0.31474918127059937}
21191,lobelia4cosmetics,data/raw/images/lobelia4cosmetics/21191.jpg,3,"41,60,41",cup,0.41193896532058716,product_display,"{41: 0.28171512484550476, 60: 0.32070791721343994}"
